sensors,temperature,humidity,count,time
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606204019.985345
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606204039.025343
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606204057.665386
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606204076.385701
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",0,35,0,1606204095.26535
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606204113.825413
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",0,35,0,1606204132.465341
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204151.585351
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606204170.145342
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204188.705355
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204207.265339
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606204225.825346
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204244.385358
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204262.945411
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204281.585487
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204300.145359
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606204318.705362
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606204337.265419
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204355.825339
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204374.385419
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204392.945359
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204411.505351
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606204430.065422
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606204448.625345
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204467.185343
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606204485.82534
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204504.385442
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204522.945428
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204541.505589
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204560.065753
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204578.625344
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204597.185408
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204615.745351
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204634.30536
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204652.865353
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204671.42571
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204689.985362
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204708.545351
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606204727.105351
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606204745.705786
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606204764.225365
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",0,35,0,1606204782.785343
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606204801.345347
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606204819.905365
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606204838.465444
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606204857.025369
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606204875.585357
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",0,35,0,1606204894.145348
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",0,36,0,1606204912.705355
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606204931.425342
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606204950.225405
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",0,35,0,1606204969.105342
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606204987.745362
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",0,35,0,1606205006.465482
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606205025.745367
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606205044.305373
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606205062.945336
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606205081.745499
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606205100.625348
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606205119.18535
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205137.905335
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606205156.785337
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205175.345337
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205193.905331
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205212.465356
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205249.585342
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205268.145346
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606205286.705343
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205305.265465
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606205323.82537
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606205342.385405
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205360.945359
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606205379.505407
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205398.065815
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205416.625378
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205435.185246
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205453.8254
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606205472.385553
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205490.945355
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606205509.54525
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606205528.065433
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205546.625536
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205565.18537
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606205583.825347
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205602.385352
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205620.945347
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205639.505338
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205658.065366
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205676.625346
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205695.185335
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205732.305344
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205750.865397
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205769.425564
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606205787.985338
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,36,0,1606205806.54535
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606205825.185371
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606205843.745345
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",0,35,0,1606205862.305427
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606205880.865489
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606205917.985338
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606205936.545342
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606205955.105432
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606205973.665336
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606205992.305348
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206010.865679
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206029.425883
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206047.985946
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206066.545347
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206085.105348
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206122.22534
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206140.785419
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206159.345443
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206177.905359
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",0,35,0,1606206196.46534
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",0,35,0,1606206215.025437
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206233.585353
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206252.145346
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206270.705419
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206289.345361
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206307.905346
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606206326.465677
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606206345.025346
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606206363.585957
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606206382.145829
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606206400.705377
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",0,35,0,1606206419.265395
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606206437.825408
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606206456.38534
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606206474.945361
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606206493.505352
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606206512.066021
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",0,35,0,1606206530.625344
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606206549.185334
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606206567.745625
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606206586.305416
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606206604.865367
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606207013.185992
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,36,0,1606207031.745341
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606207050.305351
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207068.90542
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606207087.425416
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207105.985317
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606207124.54535
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207143.105402
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207161.665428
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606207180.225354
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207198.785375
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606207217.345356
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207235.905296
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207254.465342
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207273.025419
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207291.585343
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606207310.145357
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207328.705453
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207347.265346
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207365.825554
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207384.385344
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207402.945417
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207421.505345
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207440.065308
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207458.625339
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207477.185351
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207495.745359
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207514.305343
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207532.865358
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606207551.425347
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606207569.985356
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",0,35,0,1606207588.545312
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",0,35,0,1606207607.105343
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606207625.665346
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",14,35,0,1606207644.22535
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606207662.785315
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606207662.785315
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",0,35,0,1606207681.345621
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606207699.90536
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606207718.465342
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606207737.025382
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606207755.585357
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606207774.145338
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",0,35,0,1606207792.705342
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606207811.265402
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",0,35,0,1606207829.825327
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",0,35,0,1606207848.385415
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",0,35,0,1606207866.945373
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606207885.505363
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606207904.065347
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",0,35,0,1606207922.625401
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606207941.185377
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",0,35,0,1606207959.745882
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606207978.305571
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606207996.865413
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606208015.425353
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606208033.985568
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606208052.545342
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",0,34,0,1606208071.105411
"-273,-273,-273,-273,17.9,18.6,17.2,17.8",14,35,0,1606208089.665416
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208108.225415
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208126.785498
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208145.345432
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208163.905338
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208182.465408
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208201.025337
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606208219.585354
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208238.145339
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208256.705368
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606208275.265554
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208293.825369
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208312.385356
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208330.945477
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208349.505429
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208368.065418
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208368.065418
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208386.625351
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606208405.185345
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208423.745352
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606208442.305416
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",0,35,0,1606208460.865349
"-273,-273,-273,-273,17.9,18.5,17.3,17.8",14,35,0,1606208479.425497
"-273,-273,-273,-273,17.9,18.5,17.3,17.8",14,35,0,1606208498.065403
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208516.625406
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208535.185353
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606208553.745357
"-273,-273,-273,-273,17.9,18.6,17.3,17.8",14,35,0,1606208572.305346
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606208590.865498
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606208609.425393
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606208627.985465
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",0,35,0,1606208646.545344
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606208665.1054
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",0,35,0,1606208683.66542
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606208702.225353
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606208720.785353
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",0,35,0,1606208739.345535
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",0,35,0,1606208758.065364
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606208776.705247
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606208795.265357
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606208813.825425
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606208851.025409
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606208869.585341
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606208888.145348
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606208906.705349
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",14,35,0,1606208925.265346
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",0,35,0,1606208943.825361
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606208962.385473
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606208980.945358
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606208999.505339
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209018.065339
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",14,35,0,1606209036.635543
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209055.185346
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209073.74506
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",14,35,0,1606209092.305344
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",14,35,0,1606209110.875395
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",0,35,0,1606209129.425335
"-273,-273,-273,-273,17.9,18.6,17.2,17.7",0,35,0,1606209147.985337
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209166.54534
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209185.105472
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",14,35,0,1606209203.665344
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209222.225565
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",0,35,0,1606209240.785336
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,36,0,1606209259.345356
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209277.905346
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209296.465343
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209315.02533
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",0,35,0,1606209333.595418
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606209352.145372
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209370.704989
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209389.266041
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209407.825551
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",0,35,0,1606209426.385447
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209445.025419
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",0,35,0,1606209463.66536
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606209482.225422
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",0,35,0,1606209500.785414
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209519.345357
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606209537.90534
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606209556.46577
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209575.025344
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",0,35,0,1606209593.585335
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",14,35,0,1606209612.145339
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",0,35,0,1606209630.705341
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",0,35,0,1606209630.705341
"-273,-273,-273,-273,17.9,18.5,17.2,17.8",0,35,0,1606209630.705341
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",0,35,0,1606209649.265346
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209667.825289
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209686.385352
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606209704.945338
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",14,35,0,1606209723.505344
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",0,35,0,1606209742.065392
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",14,36,0,1606209760.705417
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",14,35,0,1606209779.265426
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606209797.825361
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606209816.385343
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606209834.945398
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606209853.505368
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606209872.065725
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606209890.62536
"-273,-273,-273,-273,17.9,18.5,17.2,17.6",14,35,0,1606209909.185625
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,36,0,1606209927.745348
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606209946.30534
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606209964.865367
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606209983.425421
"-273,-273,-273,-273,17.9,18.5,17.2,17.7",14,35,0,1606210001.985347
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",14,35,0,1606210020.545338
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606210039.105314
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606210057.665252
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606210076.225245
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606210094.785485
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",0,35,0,1606210113.345356
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606210131.905365
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606210150.465361
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606210169.02535
"-273,-273,-273,-273,17.8,18.5,17.1,17.6",14,35,0,1606210187.585343
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606210206.145341
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606210224.705346
"-273,-273,-273,-273,17.8,18.4,17.2,17.6",14,35,0,1606210243.345481
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",0,35,0,1606210261.905428
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606210280.4653
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",0,35,0,1606210299.025396
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606210317.585336
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606210336.145342
"-273,-273,-273,-273,17.8,18.5,17.2,17.6",14,35,0,1606210354.705342
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",0,35,0,1606210373.265335
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",14,35,0,1606210391.825342
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",14,35,0,1606210410.385346
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",14,35,0,1606210428.945343
"-273,-273,-273,-273,17.8,18.5,17.2,17.7",0,35,0,1606210447.505256
